ID,TÍTULO,PROPRIETÁRIO,ESTADO,SUPORTE,DATA DE INSCRIÇÃO,ÂMBITO,CONTEÚDO,PERIODICIDADE,SITUAÇÃO PP,DATA DA SITUAÇÃO,WEBSITE,DISTRITO SEDE REDAÇÃO,CONCELHO SEDE REDAÇÃO,LOCALIDADE SEDE REDAÇÃO
127177,NewsMagazime,Raurino Jorge da Silva Monteiro,Inativo,Online,2018-10-02,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2025-10-22,www.newsmagazime.com,Porto,Vila Nova de Gaia,Vila Nova de Gaia
127178,Lusonotícias,"Lusosaber - Informação e Comunicação, Unipessoal, Lda.",Ativo,Online,2018-10-02,Nacional,Informação Geral,Semanal,Registo Definitivo,2018-10-02,www.lusonoticias.com,Lisboa,Sintra,Casal da Barota
127179,O Lado Oculto,"José Goulão - Comunicação Unipessoal, Lda.",Inativo,Online,2018-10-02,Nacional,Informação Geral,Semanal,Registo Cancelado Oficiosamente,2022-07-06,www.oladooculto.com,Lisboa,Lisboa,Lisboa
127180,Os Bichos,"Fátima Mariano, Unipessoal, Lda.",Inativo,Online,2018-10-02,Nacional,Informação Especializada,Diária,Registo Cancelado,2019-08-12,https://osbichos.news/,Lisboa,Vila Franca de Xira,
127181,Estudos - Revista do Centro Académico de Democracia Cristã,Centro Académico de Democracia Cristã,Inativo,Papel,2018-10-03,Nacional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2022-01-21,,Coimbra,Coimbra,
127182,Linguará - uma revista pela língua portuguesa,Maria José Amorim de Sousa Carmo,Ativo,Papel/Online,2018-10-09,Nacional,Informação Especializada,Semestral,Registo Definitivo,2018-10-09,www.revistalinguara.com,Lisboa,Lisboa,Lisboa
127184,FamaTV,"Editave - Multimédia, Lda.",Inativo,Online,2018-10-10,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2023-11-06,www.famatv.pt,Braga,Vila Nova de Famalicão,Vila Nova de Famalicão
127183,Modalidades.net,Paulo Jorge Jesus Costa,Inativo,Online,2018-10-11,Nacional,Informação Especializada,Semanal,Registo Cancelado,2020-03-06,www.modalidades.net,Lisboa,Oeiras,Santo Amaro de Oeiras
127185,INDEX,Maria Helena dos Reis Antunes Pires da Silva,Inativo,Online,2018-10-11,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2021-08-30,http://www.indexhouse.pt,Lisboa,Lisboa,Lisboa
127186,Cozinha Fácil,RBA Revistas Portugal Lda.,Inativo,Papel,2018-10-11,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2021-01-05,,Lisboa,Lisboa,Lisboa
127187,The B Blog,Benjamim Pitacho Mendes,Inativo,Online,2018-10-12,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2025-07-28,http://www.thebblog.com,Lisboa,Arruda dos Vinhos,Arruda dos Vinhos
127188,Jornal Fórum do Vale do Sousa,"Fórum do Vale do Sousa - Comunicação Social, Lda.",Inativo,Papel,2018-10-12,Regional,Informação Geral,Quinzenal,Registo Caducado,2019-03-08,,Porto,Penafiel,
127189,Esquisso,"Bookshelf, Lda.",Inativo,Papel/Online,2018-10-12,Nacional,Informação Especializada,Trimestral,Registo Caducado,2019-02-20,www.esquisso.eu,Lisboa,Lisboa,
127190,Women's Health,"Hearst Magazines, Inc.",Ativo,Papel/Online,2018-10-12,Nacional,Informação Especializada,Bimestral,Registo Definitivo,2018-10-12,https://www.womenshealth.pt/,Lisboa,Lisboa,Lisboa
127191,Ribeira Verde,"União das Freguesias de Freixianda,Ribeira do Fárrio,Formigais e Centro Social da Ribeira do Fárrio",Ativo,Papel,2018-10-16,Regional,Informação Geral,Bimestral,Registo Definitivo,2018-10-16,,Santarém,Ourém,Farrio
127192,Inurban,Tiago Luís da Silva Martins Barreiro,Inativo,Online,2018-10-23,Nacional,Informação Geral,Diária,Registo Cancelado,2022-09-30,https://inurbandigital.wordpress.com/,Lisboa,Oeiras,Caxias
127193,Bodyspace,André Tiago Mendes Oliveira Gomes,Inativo,Online,2018-10-23,Nacional,Informação Especializada,Diária,Registo Cancelado,2021-03-26,www.bodyspace.net,Porto,Porto,Porto
127194,NAUS - Revista Lusófona de Estudos Culturais e Comunicacionais,"Ponte Editora, Sociedade Unipessoal, Lda.",Inativo,Online,2018-10-26,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2021-09-01,www.revistas.ponteaditora.org/index.php/naus,Ilha da Madeira,Funchal,Funchal
127195,"Herança - Revista de História, Património e Cultura","Ponte Editora, Sociedade Unipessoal, Lda.",Inativo,Online,2018-10-26,Nacional,Informação Especializada,Semestral,Registo Cancelado,2025-07-08,www.revistas.ponteditora.org/index.php/heranca,Ilha da Madeira,Funchal,Funchal
127196,New In Setúbal,"Madmen, Lda.",Ativo,Online,2018-10-29,Regional,Informação Especializada,Diária,Registo Definitivo,2018-10-29,www.newinsetubal.nit.pt,Lisboa,Lisboa,Lisboa
127197,TOP 100,João Filipe Ferreira Rodrigues Vieira,Ativo,Papel,2018-10-30,Nacional,Informação Especializada,Bianual,Registo Definitivo,2018-10-30,,Lisboa,Sintra,Agualva-Cacém
127198,China News Portugal,"EAIMI - European American International Media Investment Unipessoal, Lda",Inativo,Online,2018-10-30,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2020-09-01,http://eaimipt.com,Lisboa,Cascais,
127199,New In Oeiras,"Madmen, Lda.",Ativo,Online,2018-10-30,Regional,Informação Especializada,Diária,Registo Definitivo,2018-10-30,www.newinoeiras.nit.pt,Lisboa,Lisboa,Lisboa
127200,J2 - Jornal Jurídico,"Ponte Editora, Sociedade Unipessoal, Lda.",Inativo,Online,2018-10-30,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2025-08-25,http://revistas.ponteditora.org/index.php/j2,Ilha da Madeira,Funchal,Funchal
127201,YupiYupiChic,Lucília Margarida Abrantes de Carvalho,Inativo,Online,2018-10-31,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2025-04-02,www.yupiyupichic.pt,Lisboa,Cascais,Bicesse
127202,Modus Operandi,Associação Sindical dos Funcionários de Investigação Criminal da Polícia Judiciária,Inativo,Papel,2018-11-02,Nacional,Informação Especializada,Semestral,Registo Caducado,2019-03-08,,Lisboa,Lisboa,
127205,Oficina Turbo Profissional,"Terra de Letras -  Comunicação, Lda.",Inativo,Papel/Online,2018-11-08,Nacional,Informação Especializada,Bimestral,Registo Cancelado,2022-09-26,www.oficina.turbo.pt,Lisboa,Sintra,Rinchoa
127206,Turbo Profissional Frotas,"Terra de Letras -  Comunicação, Lda.",Inativo,Papel/Online,2018-11-08,Nacional,Informação Especializada,Bimestral,Registo Cancelado Oficiosamente,2022-07-25,www.frotas-turbo.pt,Lisboa,Oeiras,Queijas
127203,Yoga Dharma - Revista de Estudos sobre o Yoga Antigo e Moderno,Paulo Alexandre Guedes da Silva Hayes,Inativo,Online,2018-11-09,Nacional,Informação Especializada,Anual,Registo Cancelado,2022-12-22,https://yoga-dharma.org,Lisboa,Sintra,Linhó
127204,Turbo Frotas & Comerciais,"Terra de Letras -  Comunicação, Lda.",Ativo,Papel/Online,2018-11-09,Nacional,Informação Especializada,Trimestral,Registo Definitivo,2018-11-09,www.comerciais-turbo.pt,Lisboa,Sintra,Rinchoa
127207,Letras do Alva,Luis António Rodrigues Brás da Silva,Inativo,Online,2018-11-09,Regional,Informação Geral,Mensal,Registo Cancelado,2020-05-13,http://www.jornalletrasdoalva.com,Guarda,Seia,
127208,Folha de Viana,Luis Henrique Gonçalves Oliveira,Inativo,Online,2018-11-09,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2019-10-07,www.folhadeviana.pt,Viana do Castelo,Viana do Castelo,
127209,Paralímpicos,Comité Paralímpico de Portugal,Inativo,Papel/Online,2018-11-09,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2024-09-03,www.paralímpicos.pt,Lisboa,Loures,Loures
127210,Grupo H Saúde,"Policlinica Central da Benedita, S.A.",Inativo,Papel,2018-11-09,Regional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2023-10-17,,Setúbal,Almada,Almada
127211,Educação Internacional,"Megafin Atlantic - Sociedade Editora, SA",Inativo,Papel/Online,2018-11-13,Nacional,Informação Especializada,Mensal,Registo Cancelado Oficiosamente,2020-12-29,www.educacaointernacional.pt,Lisboa,Lisboa,Lisboa
127212,Polígrafo,"Inevitável e Fundamental, Lda.",Ativo,Online,2018-11-13,Nacional,Informação Geral,Diária,Registo Definitivo,2018-11-13,https://poligrafo.sapo.pt/,Lisboa,Oeiras,Queluz de Baixo
127213,Lua Eléctrica,César Paisana Adão,Inativo,Online,2018-11-13,Nacional,Informação Especializada,Semanal,Registo Cancelado,2021-01-19,http://www.luaelectrica.pt,Santarém,Ourém,Ourém
127214,Desportivo Regional,Agostinho Duarte Castro Ribeiro,Inativo,Papel/Online,2018-11-14,Regional,Informação Especializada,Quinzenal,Registo Caducado,2019-04-02,www.desportivodonorte.pt,Porto,Valongo,
127215,TREVL de moto pelo mundo,"Fast Lane II, Lda.",Inativo,Papel,2018-11-14,Nacional,Informação Especializada,Trimestral,Registo Cancelado Oficiosamente,2024-07-30,,Lisboa,Loures,Santo António dos Cavaleiros
127216,Guimarães Agora,"Crónicaprazível Unipessoal, Lda.",Ativo,Online,2018-11-14,Regional,Informação Geral,Diária,Registo Definitivo,2018-11-14,www.guimaraesagora.pt,Braga,Guimarães,São Torcato
127217,The Portugal News,"Anglopress - Edições e Publicidade, Lda.",Ativo,Papel/Online,2018-11-15,Nacional,Informação Geral,Semanal,Registo Definitivo,2018-11-15,www.theportugalnews.com,Faro,Lagoa (Algarve),Lagoa
127218,a Sul,Evidente Legenda Unipessoal Lda,Ativo,Papel/Online,2018-11-23,Regional,Informação Geral,Semanal,Registo Definitivo,2018-11-23,www.asulgroup.wordpress.com,Évora,Évora,Évora
127219,Terras de Lanhoso,"Palavras Neutras - Unipessoal, Lda.",Inativo,Papel/Online,2018-11-23,Regional,Informação Geral,Semestral,Registo Cancelado Oficiosamente,2020-12-29,www.jornalterrasdelanhoso.pt,Braga,Póvoa de Lanhoso,Taíde
127220,Informa+,João Carlos Marques Filipe,Inativo,Online,2018-11-23,Nacional,Informação Geral,Diária,Registo Cancelado,2021-06-29,www.informamais.pt,Lisboa,Torres Vedras,Torres Vedras
127221,O2 Sul - A Margem que Inspira,Versátiilelenco - Mediação Imobiliária Lda.,Inativo,Papel/Online,2018-11-26,Regional,Informação Especializada,Bimestral,Registo Cancelado,2020-07-03,,Setúbal,Seixal,
127222,Zona Técnica Futsal,Carlos Amaro Correia Simões,Ativo,Online,2018-11-30,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-11-30,http://zonatecnicafutsal.com,Lisboa,Azambuja,Azambuja
127223,Beira Alta TV,Sérgio António dos Santos Caetano,Ativo,Online,2018-11-30,Regional,Informação Geral,Semanal,Registo Definitivo,2018-11-30,http://beiraaltatv.sapo.pt,Guarda,Celorico da Beira,Quintas do Salgueiro
127224,Olhar Brasileiro Portugal,Ruy Alexandre Generoso,Ativo,Online,2018-12-04,Nacional,Informação Especializada,Mensal,Registo Definitivo,2018-12-04,www.revista.olharbrasileiro.pt,Braga,Braga,Braga
127225,Notícias de Aveiro,"Notícias de Aveiro - Unipessoal, Lda",Ativo,Online,2018-12-04,Regional,Informação Geral,Diária,Registo Definitivo,2018-12-04,www.noticiasdeaveiro.pt,Aveiro,Aveiro,Aveiro
127226,O Digital,"Calado Comunicação, Unipessoal, Lda.",Ativo,Online,2018-12-06,Regional,Informação Geral,Diária,Registo Definitivo,2018-12-06,www.odigital.pt,Évora,Vila Viçosa,Vila Viçosa
127227,Coisas de Casa,RBA Revistas Portugal Lda.,Inativo,Papel,2018-12-10,Nacional,Informação Especializada,Semestral,Registo Cancelado Oficiosamente,2021-12-13,,Lisboa,Lisboa,Lisboa
127228,Almanaque,Soraia da Silva Gonçalves Martins,Inativo,Online,2018-12-10,Nacional,Informação Especializada,Semanal,Registo Cancelado,2021-10-18,www.almanaquezine.com,Lisboa,Lisboa,Lisboa
127229,CATS PT magazine,Marta Isabel Vicente Neto Manta,Ativo,Online,2018-12-10,Nacional,Informação Especializada,Semanal,Registo Definitivo,2018-12-10,www.cats-ptmagazine.com,Setúbal,Sesimbra,Casal das Figueiras
127230,Noticias LX,António Luís Guedes Tavares,Ativo,Online,2018-12-11,Regional,Informação Geral,Diária,Registo Definitivo,2018-12-11,https://NoticiasLx.pt,Lisboa,Loures,Santo António dos Cavaleiros
127231,DOGS PT magazine,Marta Isabel Vicente Neto Manta,Ativo,Online,2018-12-11,Nacional,Informação Especializada,Diária (dias úteis),Registo Definitivo,2018-12-11,www.dogs-ptmagazine.com,Setúbal,Sesimbra,Casal das Figueiras
127232,Rosa Maria Jornal da Mouraria,Associação Renovar a Mouraria,Inativo,Online,2018-12-17,Regional,Informação Especializada,Semestral,Registo Cancelado,2021-12-22,https://issuu.com/renovaramouraria,Lisboa,Lisboa,Lisboa
127233,Moto Mais,"Editorial Grupo V - Portugal, Lda",Ativo,Online,2018-12-19,Nacional,Informação Especializada,Diária,Registo Definitivo,2018-12-19,https://motomais.motosport.com.pt/,Lisboa,Sintra,Covas
127234,Bestguide Portugal Best of Madeira e Porto Santo,"My Guide - Novos Meios de Comunicação, SA",Inativo,Papel,2018-12-19,Regional,Informação Especializada,Anual,Registo Cancelado Oficiosamente,2025-11-04,www.bestguide.pt,Lisboa,Cascais,Rebelva
127235,Top!,"Presspeople - Edição de Publicações, Lda",Inativo,Papel,2018-12-20,Nacional,Informação Especializada,Semanal,Registo Cancelado,2023-03-13,,Lisboa,Cascais,Alcabideche
127236,Mulheres à Obra,Carla Alexandra Lopes,Inativo,Online,2018-12-27,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2021-04-28,www.mulheresaobra.pt/maogazine/,Lisboa,Odivelas,Bairro da Carochia
127237,Loving The Blu - Azores Tourism Magazine,Lusa Maria de Melo Ponte,Inativo,Papel,2019-01-03,Regional,Informação Especializada,Trimestral,Registo Cancelado,2025-11-12,,Ilha de São Miguel,Ponta Delgada,Ponta Delgada
127238,Coreia,A Circular -  Associação Cultural,Ativo,Papel,2019-01-03,Nacional,Informação Especializada,Semestral,Registo Definitivo,2019-01-03,,Porto,Vila do Conde,Vila do Conde
127239,Freguês de Avenidas Novas,Francisco Manuel Bruno da Costa de Moraes Sarmento,Ativo,Papel,2019-01-08,Regional,Informação Geral,Mensal,Registo Definitivo,2019-01-08,https://www.fregues.pt,Lisboa,Cascais,Parede
127240,Freguês de São Domingos de Benfica,Francisco Manuel Bruno da Costa de Moraes Sarmento,Ativo,Papel,2019-01-08,Regional,Informação Geral,Mensal,Registo Definitivo,2019-01-08,https://www.fregues.pt,Lisboa,Cascais,Parede
127241,Freguês de Carcavelos Parede,Francisco Manuel Bruno da Costa de Moraes Sarmento,Ativo,Papel,2019-01-08,Regional,Informação Geral,Mensal,Registo Definitivo,2019-01-08,https://www.fregues.pt,Lisboa,Cascais,Parede
127242,Freguês de Benfica,Francisco Manuel Bruno da Costa de Moraes Sarmento,Ativo,Papel,2019-01-08,Regional,Informação Geral,Mensal,Registo Definitivo,2019-01-08,https://www.fregues.pt,Lisboa,Cascais,Parede
127243,Notícias de Seia,João José Rodrigues Tilly,Inativo,Online,2019-01-10,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2021-05-27,www.noticiasdeseia.com,Guarda,Seia,Seia
127244,Revista de Direito do Desporto,Federação Portuguesa de Futebol,Ativo,Papel,2019-01-10,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2019-01-10,,Lisboa,Oeiras,Cruz Quebrada
127245,7 Margens,Associação Porta 18,Ativo,Online,2019-01-15,Nacional,Informação Especializada,Diária,Registo Definitivo,2019-01-15,setemargens.com,Lisboa,Lisboa,Lisboa
127246,Aveiro Mag,"Leme Comunicação, Unipessoal Lda.",Ativo,Online,2019-01-16,Regional,Informação Geral,Diária,Registo Definitivo,2019-01-16,www.aveiromag.pt,Aveiro,Aveiro,Aveiro
127247,Bons Vinhos,Comissão de Viticultura da Região dos Vinhos Verdes,Inativo,Papel/Online,2019-01-16,Regional,Informação Especializada,Semestral,Registo Cancelado,2023-03-23,http://portal.vinhoverde.pt/pt/publicacoes-cvrvv,Porto,Porto,Porto
127248,Figueira TV,"Palco Nómada, Lda.",Inativo,Online,2019-01-17,Regional,Informação Geral,Diária,Registo Cancelado Oficiosamente,2025-03-25,https://figueiratv.pt,Coimbra,Figueira da Foz,Figueira da Foz
127249,Emissor,"Agilizar, Unipessoal, Lda.",Ativo,Online,2019-01-17,Regional,Informação Geral,Bissemanal,Registo Definitivo,2019-01-17,www.emissor.pt,Porto,Paços de Ferreira,Frazão
127250,Portugal Activo,Portugal Activo - Associação de Clubes de Fitness e Saúde,Ativo,Online,2019-01-18,Nacional,Informação Especializada,Quadrimestral,Registo Definitivo,2019-01-18,www.portugalactivo.pt,Lisboa,Lisboa,Lisboa
127251,Som Direto,José Ricardo Cartaxo Coelho,Ativo,Online,2019-01-22,Nacional,Informação Especializada,Diária,Registo Definitivo,2019-01-22,www.som-direto.com,Faro,Portimão,Portimão
127252,1820 - Revista de Ciência Política,"COFAC - Cooperativa de Formação e Animação Cultural, CRL",Ativo,Papel,2019-01-25,Nacional,Informação Especializada,Semestral,Registo Definitivo,2025-01-16,www.ulp.pt,Lisboa,Lisboa,Lisboa
127253,DIGNUS - Revista Técnica de Geriatria e Gerontologia,"CIE - Comunicação e Imprensa Especializada, Lda.",Inativo,Online,2019-01-28,Nacional,Informação Especializada,Trimestral,Registo Cancelado,2021-11-25,www.dignus.pt,Porto,Porto,Porto
127254,MPX Sports,Afonso Bernardo de Sousa Teixeira Ferraz Augusto,Ativo,Online,2019-02-08,Nacional,Informação Especializada,Mensal,Registo Definitivo,2019-02-08,www.mpxsports.pt,Porto,Gondomar,Valbom
127255,Sicó TV,Rafael Mota Simões da Silva,Inativo,Online,2019-02-08,Regional,Informação Geral,Semanal,Registo Cancelado,2022-08-29,www.sico.tv,Coimbra,Soure,Soure
127256,O Louzadense,"Inovlousada - Cooperativa Para o Desenvolvimento Económico, Inovação Social e Promoção Turística e Cultural do Concelho de Lousada, Crl.",Ativo,Papel/Online,2019-02-08,Regional,Informação Geral,Mensal,Registo Definitivo,2019-02-08,www.olouzadense.pt,Porto,Lousada,Lousada
127257,Revista de Direito Financeiro e dos Mercados de Capitais,"Blook, Lda.",Ativo,Online,2019-02-08,Nacional,Informação Especializada,Trianual,Registo Definitivo,2019-02-08,https://rdfmc.com,Lisboa,Lisboa,Lisboa
127258,Energia & Ambiente,"Megafin Atlantic - Sociedade Editora, SA",Inativo,Papel/Online,2019-02-08,Nacional,Informação Especializada,Mensal,Registo Cancelado,2021-11-18,www.jornaleconomico.sapo.pt,Lisboa,Lisboa,Lisboa
127259,4Men Magazine,"Madmen, Lda.",Inativo,Online,2019-02-08,Nacional,Informação Especializada,Diária,Registo Cancelado,2019-10-11,www.4men.pt,Lisboa,Lisboa,
127260,Revista da Maçonaria,Paulo Guilherme de Azevedo Paraíso Noguês,Inativo,Papel,2019-02-14,Nacional,Informação Especializada,Trimestral,Registo Caducado,2019-10-04,,Lisboa,Lisboa,
127261,H - Revista da Associação Portuguesa de Hospitalização Privada,Associação Portuguesa de Hospitalização Privada,Inativo,Papel,2019-02-14,Nacional,Informação Especializada,Trimestral,Registo Caducado,2019-07-22,www.aphp-pt.org,Lisboa,Lisboa,
127262,Revista de Direito da Responsabilidade,Ana Mafalda Castanheira Neves de Miranda Barbosa,Ativo,Online,2019-02-25,Nacional,Informação Especializada,Diária,Registo Definitivo,2019-02-25,www.revistadireitoresponsabilidade.pt,Coimbra,Coimbra,Coimbra
127263,Ni Hao,"SBCS - Comunicação e Imagem, Unipessoal, Lda",Inativo,Online,2019-02-26,Nacional,Informação Especializada,Diária,Registo Cancelado Oficiosamente,2022-10-19,www.nihaoportugal.pt,Lisboa,Lisboa,Lisboa
127264,"Your Holidays, Magazine",Mário Silva Guerreiro Duarte,Inativo,Papel,2019-02-26,Regional,Informação Especializada,Anual,Registo Caducado,2019-08-12,,Faro,Albufeira,Olhos D'Água
127265,Tribuna Valpacense,"Protagonist Potential, Lda.",Inativo,Papel,2019-02-26,Regional,Informação Geral,Mensal,Registo Cancelado Oficiosamente,2021-09-23,,Bragança,Mirandela,Mirandela
127266,Correio da História,Paulo Freitas do Amaral,Inativo,Online,2019-02-26,Regional,Informação Geral,Quinzenal,Registo Cancelado Oficiosamente,2022-04-06,https://www.correiodahistoria.com/,Braga,Guimarães,Guimarães
